ID	Gene	Control_0	Control_1	Brg1_iko_0	Brg1_iko_1	status	Average_control	Average_Brg1_iKO	log2.fold_change.	test_stat	p_value	q_value	significant
XLOC_022184	Dusp7	16.918	17.3524	15.2755	14.8131	OK	17.1352	15.0443	-0.18775	-0.542585	0.4399	0.980284	no
XLOC_005877	Ahrr	0.208529	0.0823985	0.139197	0.116245	NOTEST	0.145464	0.127721	-0.187668	0	1	1	no
XLOC_012852	Psmf1	18.8044	17.5086	16.4306	15.4541	OK	18.1565	15.9423	-0.187624	-0.618535	0.3834	0.967663	no
XLOC_014739	Usp48	12.4729	11.5395	10.965	10.1199	OK	12.0062	10.5425	-0.187571	-0.599581	0.39305	0.968332	no
XLOC_014207	Fam110b	45.6115	43.1975	42.6534	35.3566	OK	44.4045	39.005	-0.187048	-0.599971	0.39285	0.968332	no
XLOC_017044	Glcci1	3.31069	3.26255	3.14547	2.62849	OK	3.28662	2.88698	-0.187041	-0.438449	0.5286	0.988235	no
XLOC_010841	Aldh1a7	0	0.261347	0.0410937	0.188478	NOTEST	0.130673	0.114786	-0.187021	0	1	1	no
XLOC_003132	Msl1	16.4775	17.678	15.3802	14.6233	OK	17.0777	15.0017	-0.186991	-0.412485	0.55345	0.992397	no
XLOC_006014	D830030K20Rik	0.26284	0.390433	0.309435	0.264459	NOTEST	0.326636	0.286947	-0.1869	0	1	1	no
XLOC_023209	Prrg3	1.69534	1.27231	1.24877	1.35838	OK	1.48382	1.30358	-0.186845	-0.358347	0.6043	0.995528	no
XLOC_017302	Reep1	55.4036	39.1413	41.9053	41.1555	OK	47.2724	41.5304	-0.186831	-0.677947	0.3306	0.959764	no
XLOC_014966	Lingo2	2.17233	2.13345	1.88837	1.89459	OK	2.15289	1.89148	-0.186758	-0.322988	0.6442	0.995528	no
XLOC_019203	Wdr11	13.62	14.3251	11.452	13.1012	OK	13.9725	12.2766	-0.186681	-0.601008	0.39435	0.968332	no
XLOC_004502	Lin52	10.141	10.6086	8.74226	9.48995	OK	10.3748	9.11611	-0.186595	-0.449449	0.51495	0.985079	no
XLOC_010694	Kat5	48.2763	48.7158	42.0955	43.1322	OK	48.496	42.6139	-0.186543	-0.597524	0.39275	0.968332	no
XLOC_014988	Enho	114.186	93.0566	104.196	77.9234	OK	103.621	91.0596	-0.186436	-0.632206	0.3763	0.966361	no
XLOC_019662	Zfp74	3.29348	5.72965	4.1647	3.7646	OK	4.51157	3.96465	-0.186435	-0.412083	0.55705	0.993239	no
XLOC_014730	Hnrnpr	17.0593	18.4748	14.0192	17.2098	OK	17.7671	15.6145	-0.186318	-0.671114	0.341	0.960722	no
XLOC_013142	Acad9	32.3436	24.8409	25.567	24.6899	OK	28.5923	25.1285	-0.186303	-0.654321	0.3575	0.964256	no
XLOC_018852	Zfp710	8.15495	9.21152	8.90915	6.35375	OK	8.68324	7.63145	-0.186276	-0.524321	0.4579	0.984994	no
XLOC_009529	Nfya	1.4349	1.235	1.43374	0.913019	OK	1.33495	1.17338	-0.186111	-0.264978	0.70855	0.995528	no
XLOC_014678	Srsf4	113.909	115.516	101.471	100.191	OK	114.713	100.831	-0.186085	-0.663383	0.33885	0.960722	no
XLOC_013641	Zfp704	18.8998	15.1728	15.4011	14.5486	OK	17.0363	14.9749	-0.186068	-0.688826	0.33085	0.959764	no
XLOC_004219	Rbfox3	1.58444	1.72915	2.10889	0.804017	OK	1.6568	1.45645	-0.185937	-0.239358	0.72545	0.995528	no
XLOC_000955	Otos	4.26267	3.14668	3.19524	3.31824	OK	3.70467	3.25674	-0.185918	-0.176308	0.80645	0.997713	no
XLOC_018721	Fam71e1	3.34363	5.0696	4.07714	3.31885	OK	4.20661	3.69799	-0.185917	-0.15869	0.8199	0.997713	no
XLOC_019907	Fan1	1.76953	2.31242	0.948433	2.64021	OK	2.04098	1.79432	-0.185822	-0.25902	0.709	0.995528	no
XLOC_009635	Heatr5b	5.15707	3.13436	3.68223	3.60717	OK	4.14571	3.6447	-0.185821	-0.451908	0.5145	0.984994	no
XLOC_014741	Ece1	10.7459	8.11036	9.07204	7.50596	OK	9.42812	8.289	-0.185772	-0.582821	0.41645	0.974067	no
XLOC_023339	Tlr13	0.340035	0.173936	0.320634	0.131282	NOTEST	0.256986	0.225958	-0.185634	0	1	1	no
XLOC_012857	Nrsn2	2.89321	1.51054	2.21582	1.65627	OK	2.20187	1.93604	-0.185618	-0.201827	0.78345	0.997713	no
XLOC_010515	Plce1	3.05941	2.21484	2.11133	2.5263	OK	2.63712	2.31882	-0.185577	-0.457584	0.51905	0.985633	no
XLOC_016343	Ankib1	7.98102	5.87624	6.3048	5.88062	OK	6.92863	6.09271	-0.185486	-0.564106	0.4206	0.97457	no
XLOC_009564	Ptprs	136.58	117.972	96.41	127.436	OK	127.276	111.923	-0.18545	-0.675165	0.3344	0.959784	no
XLOC_015790	Adra2c	0.914166	1.41349	0.777924	1.26904	OK	1.16383	1.02348	-0.185388	-0.157082	0.8259	0.997713	no
XLOC_013059	Zbtb46	2.06728	4.04458	3.93931	1.43558	OK	3.05593	2.68744	-0.185376	-0.277117	0.6881	0.995528	no
XLOC_004991	Smek1	18.9111	24.5449	16.3276	21.8896	OK	21.728	19.1086	-0.185334	-0.597166	0.40145	0.970921	no
XLOC_001117	Xpr1	10.5406	7.74434	7.3441	8.73675	OK	9.14246	8.04042	-0.185311	-0.608707	0.38325	0.967663	no
XLOC_001963	Pde7b	2.0351	2.25617	1.68229	2.09214	OK	2.14564	1.88721	-0.185149	-0.301257	0.6669	0.995528	no
XLOC_012311	Stam2	15.1063	12.1728	12.227	11.7665	OK	13.6395	11.9968	-0.185148	-0.597927	0.3907	0.968332	no
XLOC_011146	Pnpla7	2.65259	3.26635	1.9925	3.21411	OK	2.95947	2.6033	-0.184995	-0.354263	0.6148	0.995528	no
XLOC_000624	Rab3gap2	12.503	9.18711	9.48448	9.59537	OK	10.8451	9.53992	-0.184988	-0.462801	0.5105	0.984994	no
XLOC_020398	Tubgcp2	49.8627	45.2998	40.7502	42.9605	OK	47.5813	41.8553	-0.184981	-0.585812	0.40485	0.972144	no
XLOC_011651	Mga	1.78985	2.04182	1.52464	1.84607	OK	1.91583	1.68535	-0.184921	-0.477412	0.498	0.984994	no
XLOC_018717	Aspdh	0.956837	1.76956	1.66293	0.735493	OK	1.3632	1.19921	-0.184913	-0.136767	0.84665	0.997713	no
XLOC_021514	Ddx28	13.5101	13.361	12.8295	10.8092	OK	13.4356	11.8193	-0.184912	-0.334603	0.62465	0.995528	no
XLOC_019361	Fiz1	34.6257	33.1728	35.6058	24.0404	OK	33.8993	29.8231	-0.184824	-0.609051	0.38965	0.968332	no
XLOC_015901	Polr2b	45.5937	46.5132	33.3027	47.7303	OK	46.0534	40.5165	-0.184799	-0.64226	0.36605	0.965099	no
XLOC_011771	Pcsk2	17.0259	16.1262	15.4106	13.7578	OK	16.5761	14.5842	-0.184697	-0.604213	0.3779	0.966361	no
XLOC_010478	Uhrf2	15.9338	17.9322	11.9868	17.8097	OK	16.933	14.8983	-0.184694	-0.578298	0.41675	0.974067	no
XLOC_006121	Btd	33.3915	36.3719	30.8824	30.4985	OK	34.8817	30.6904	-0.184681	-0.573667	0.418	0.974067	no
XLOC_018405	Zc3h4	3.29173	2.69193	2.56831	2.69688	OK	2.99183	2.6326	-0.184542	-0.409284	0.57	0.994662	no
XLOC_023874	Magee2	12.4608	9.82031	10.3542	9.25398	OK	11.1405	9.80411	-0.184362	-0.466278	0.5029	0.984994	no
XLOC_015253	Rad54l	18.9592	18.2486	14.1668	18.5801	OK	18.6039	16.3735	-0.184247	-0.32268	0.655	0.995528	no
XLOC_013143	D3Ertd254e	2.91917	2.91179	2.2253	2.90693	OK	2.91548	2.56611	-0.184149	-0.456037	0.5125	0.984994	no
XLOC_006848	Mycbp2	3.74596	5.15669	3.6696	4.1672	OK	4.45132	3.9184	-0.183969	-0.597772	0.40285	0.970921	no
XLOC_020838	Syce2	82.2118	72.5476	64.724	71.5268	OK	77.3797	68.1254	-0.183763	-0.401117	0.57215	0.994932	no
XLOC_014255	Casp8ap2	5.51229	6.64759	5.49179	5.2146	OK	6.07994	5.35319	-0.183657	-0.532658	0.45025	0.982754	no
XLOC_012272	Rbm18	47.4103	40.4082	37.6119	39.7119	OK	43.9093	38.6619	-0.183613	-0.614999	0.3746	0.966361	no
XLOC_008706	Phf1	5.25849	4.40334	4.33764	4.16989	OK	4.83092	4.25376	-0.183558	-0.329389	0.64505	0.995528	no
XLOC_012660	Scg5	237.397	290.155	236.447	228.108	OK	263.776	232.277	-0.183464	-0.677738	0.3395	0.960722	no
XLOC_004714	Zfp386	8.60136	9.32308	7.53877	8.24593	OK	8.96222	7.89235	-0.183401	-0.573576	0.4123	0.973162	no
XLOC_023544	Hdac6	21.7411	19.9539	19.1294	17.5884	OK	20.8475	18.3589	-0.183399	-0.621442	0.379	0.966361	no
XLOC_023515	Arhgap6	0.28278	0.17468	0.282049	0.120806	NOTEST	0.22873	0.201427	-0.183388	0	1	1	no
XLOC_015573	Spsb1	11.4825	12.7271	11.3379	9.98189	OK	12.1048	10.6599	-0.183386	-0.528781	0.4509	0.982754	no
XLOC_017245	Mturn	3.27869	4.26823	3.09804	3.54854	OK	3.77346	3.32329	-0.183275	-0.407294	0.55815	0.993239	no
XLOC_003813	Ksr1	0.784608	0.453027	0.718911	0.371123	NOTEST	0.618818	0.545017	-0.183214	0	1	1	no
XLOC_006782	R3hcc1	51.1621	61.667	51.8839	47.492	OK	56.4145	49.6879	-0.183171	-0.581371	0.40665	0.972838	no
XLOC_022884	Dag1	92.3699	51.7148	66.3946	60.511	OK	72.0423	63.4528	-0.183161	-0.673353	0.345	0.960823	no
XLOC_009407	Tubb5	395.025	389.007	355.102	335.497	OK	392.016	345.299	-0.183065	-0.660151	0.34865	0.960823	no
XLOC_007837	Crkl	32.0214	21.4078	24.2695	22.795	OK	26.7146	23.5323	-0.18299	-0.657989	0.34825	0.960823	no
XLOC_005283	Bicd2	21.8123	16.5255	16.8677	16.9032	OK	19.1689	16.8854	-0.182988	-0.605215	0.39315	0.968332	no
XLOC_018558	Numbl	18.6729	18.2378	18.1278	14.3888	OK	18.4554	16.2583	-0.182863	-0.510581	0.47225	0.984994	no
XLOC_016057	Acacb	0.299312	0.283739	0.233314	0.28033	NOTEST	0.291525	0.256822	-0.182854	0	1	1	no
XLOC_009036	Wdr43	16.8169	20.8667	16.8096	16.3922	OK	18.8418	16.6009	-0.182677	-0.595925	0.39185	0.968332	no
XLOC_008046	Chodl	1.33678	1.28184	1.23854	1.06871	OK	1.30931	1.15363	-0.182627	-0.210378	0.7644	0.997713	no
XLOC_011259	Ak1	18.948	11.2129	13.7278	12.8475	OK	15.0804	13.2876	-0.182595	-0.460199	0.5159	0.985426	no
XLOC_006868	Dzip1	13.0948	7.43067	9.25774	8.82861	OK	10.2627	9.04317	-0.182516	-0.537974	0.43415	0.979311	no
XLOC_019670	Wdr62	4.46291	4.52859	3.51557	4.40755	OK	4.49575	3.96156	-0.182493	-0.442399	0.5232	0.985633	no
XLOC_015277	B4galt2	137.468	107.506	115.789	100.128	OK	122.487	107.959	-0.182148	-0.670111	0.34155	0.960722	no
XLOC_020910	Ndrg4	56.6726	33.9294	45.8183	34.0399	OK	45.301	39.9291	-0.182103	-0.656854	0.3535	0.963279	no
XLOC_009537	Tbc1d5	5.00363	4.41286	3.76766	4.5323	OK	4.70824	4.14998	-0.182084	-0.484935	0.48585	0.984994	no
XLOC_011215	Gle1	39.0381	38.6026	37.815	30.6234	OK	38.8204	34.2192	-0.182007	-0.640317	0.3646	0.965099	no
XLOC_002350	Cand1	14.104	12.6499	10.2406	13.343	OK	13.3769	11.7918	-0.181961	-0.639183	0.3653	0.965099	no
XLOC_005100	Idi1	10.3423	7.94428	7.80616	8.31477	OK	9.14327	8.06046	-0.181847	-0.460103	0.50795	0.984994	no
XLOC_014043	Gstm1	7.3507	7.87559	8.2208	5.20233	OK	7.61315	6.71156	-0.181844	-0.312341	0.6474	0.995528	no
XLOC_018528	Arhgef1	40.3142	42.4227	36.4509	36.4915	OK	41.3685	36.4712	-0.181774	-0.622121	0.3769	0.966361	no
XLOC_001238	Ifi203	0.0382483	0.0455618	0.0204574	0.0534406	NOTEST	0.0419051	0.036949	-0.18159	0	1	1	no
XLOC_008674	Tsr3	54.3552	78.9871	56.2259	61.3506	OK	66.6711	58.7883	-0.181534	-0.537948	0.44815	0.981325	no
XLOC_014769	Atp13a2	79.2026	62.6183	62.9436	62.1158	OK	70.9104	62.5297	-0.181456	-0.671366	0.33295	0.959764	no
XLOC_012597	Ldlrad3	17.6085	13.599	14.6289	12.8909	OK	15.6037	13.7599	-0.18142	-0.572831	0.41625	0.974067	no
XLOC_016268	Brat1	17.7303	14.7757	15.8602	12.8056	OK	16.253	14.3329	-0.181377	-0.560966	0.42685	0.976549	no
XLOC_011180	Gpsm1	32.422	26.0411	27.9519	23.6091	OK	29.2316	25.7805	-0.181249	-0.475535	0.50455	0.984994	no
XLOC_019840	Uevld	1.13543	1.23987	1.08389	1.01099	OK	1.18765	1.04744	-0.181243	-0.262901	0.70615	0.995528	no
XLOC_010430	Gnaq	17.9747	15.3832	13.9799	15.442	OK	16.6789	14.711	-0.181133	-0.621044	0.3753	0.966361	no
XLOC_002256	Parpbp	2.94286	1.58464	1.3353	2.65806	OK	2.26375	1.99668	-0.181111	-0.289989	0.6775	0.995528	no
XLOC_002242	Appl2	22.0875	27.2866	22.3965	21.1538	OK	24.6871	21.7752	-0.181072	-0.577182	0.41825	0.974067	no
XLOC_014464	Pgm2	83.5247	69.8687	67.4287	67.8757	OK	76.6967	67.6522	-0.181027	-0.645943	0.36005	0.964898	no
XLOC_006114	Pbrm1	10.7485	12.3601	10.4023	9.9815	OK	11.5543	10.1919	-0.181005	-0.600661	0.38955	0.968332	no
XLOC_021389	Usp38	9.5144	9.05394	8.00778	8.37196	OK	9.28417	8.18987	-0.180933	-0.528865	0.45255	0.983833	no
XLOC_007593	Phf21b	4.1663	4.55783	3.80602	3.89012	OK	4.36206	3.84807	-0.180877	-0.360544	0.60255	0.995528	no
XLOC_012057	Arfgap1	53.5604	51.3005	48.4325	44.0828	OK	52.4304	46.2577	-0.180712	-0.646605	0.3579	0.964256	no
XLOC_020843	Prdx2	563.408	664.577	557.752	525.687	OK	613.993	541.719	-0.180676	-0.669708	0.33755	0.96028	no
XLOC_003022	Trim37	24.8369	22.6064	18.3611	23.4991	OK	23.7216	20.9301	-0.180624	-0.254031	0.72195	0.995528	no
XLOC_004101	Nsf	61.4109	58.1676	44.0791	61.4327	OK	59.7893	52.7559	-0.180554	-0.655299	0.35535	0.964224	no
XLOC_012759	Anapc1	13.2966	11.3033	9.97424	11.7323	OK	12.2999	10.8533	-0.180516	-0.633631	0.37005	0.965933	no
XLOC_016233	Zcwpw1	14.4782	10.6041	12.5848	9.55177	OK	12.5411	11.0683	-0.180238	-0.445694	0.52145	0.985633	no
XLOC_022111	Cyb5r4	9.71827	12.791	10.3668	9.4995	OK	11.2547	9.93316	-0.180196	-0.469789	0.5013	0.984994	no
XLOC_017456	Vhl	57.704	45.1305	48.4071	42.3617	OK	51.4173	45.3844	-0.180056	-0.64881	0.36315	0.965099	no
XLOC_024021	Rab9	61.9813	49.5366	55.6101	42.8258	OK	55.759	49.2179	-0.18002	-0.579363	0.40675	0.972894	no
XLOC_004046	Stat3	86.2011	62.2547	66.668	64.3729	OK	74.2279	65.5205	-0.180016	-0.660424	0.34585	0.960823	no
XLOC_000518	Fam78b	1.85914	1.53263	1.55843	1.43556	OK	1.69588	1.49699	-0.179969	-0.313981	0.65315	0.995528	no
XLOC_004119	Tex2	7.47093	6.32227	5.06238	7.11421	OK	6.8966	6.08829	-0.179848	-0.466025	0.51245	0.984994	no
XLOC_004498	Zfp410	51.6078	48.4449	41.3773	46.9495	OK	50.0263	44.1634	-0.179836	-0.643066	0.36365	0.965099	no
XLOC_012385	Sestd1	4.46872	4.26382	3.80513	3.90411	OK	4.36627	3.85462	-0.179811	-0.540292	0.439	0.980284	no
XLOC_020324	Cd2bp2	30.1863	22.4539	24.755	21.7177	OK	26.3201	23.2363	-0.179781	-0.613334	0.3972	0.969771	no
XLOC_018664	Zfp788	2.31679	3.08145	2.44844	2.31808	OK	2.69912	2.38326	-0.179554	-0.350176	0.6253	0.995528	no
XLOC_009945	Cxxc1	74.6983	89.2746	69.2021	75.5913	OK	81.9864	72.3967	-0.179461	-0.635615	0.36875	0.965465	no
XLOC_016456	Letm1	37.5845	39.6779	34.6596	33.5676	OK	38.6312	34.1136	-0.179417	-0.635448	0.36425	0.965099	no
XLOC_009198	Flywch1	77.4383	43.6888	62.1467	44.8179	OK	60.5636	53.4823	-0.179389	-0.646367	0.3615	0.965099	no
XLOC_017067	Ptprz1	149.03	113.436	117.811	113.984	OK	131.233	115.898	-0.179275	-0.623042	0.3738	0.966358	no
XLOC_022359	Birc2	8.45831	9.30559	6.62232	9.06614	OK	8.88195	7.84423	-0.179245	-0.497058	0.4835	0.984994	no
XLOC_003029	Supt4a	25.6021	35.5694	24.1861	29.8388	OK	30.5857	27.0125	-0.179233	-0.371395	0.59405	0.995528	no
XLOC_016664	Mapk10	9.92722	8.49409	8.49554	7.77428	OK	9.21065	8.13491	-0.179177	-0.597169	0.4036	0.970921	no
XLOC_001101	1700025G04Rik	20.836	16.3752	17.8596	15.0062	OK	18.6056	16.4329	-0.179147	-0.65954	0.3521	0.962621	no
XLOC_004545	Spata7	7.27922	7.60083	5.64761	7.49606	OK	7.44002	6.57183	-0.179012	-0.331887	0.6416	0.995528	no
XLOC_018832	Fam174b	23.5628	25.2424	22.8261	20.2841	OK	24.4026	21.5551	-0.179009	-0.581046	0.4118	0.973162	no
XLOC_017441	Lmcd1	58.5159	51.6506	48.4503	48.8625	OK	55.0833	48.6564	-0.178984	-0.584806	0.39215	0.968332	no
XLOC_003445	0610010F05Rik	11.0149	11.2006	9.26034	10.3642	OK	11.1077	9.81227	-0.178906	-0.541888	0.4457	0.980443	no
XLOC_008189	Dgcr2	68.5389	58.215	58.3619	53.6144	OK	63.377	55.9881	-0.178838	-0.665205	0.34285	0.960722	no
XLOC_002212	Sgta	232.443	193.682	211.448	165.018	OK	213.063	188.233	-0.178756	-0.669148	0.33735	0.96028	no
XLOC_010256	Cdk2ap2	139.824	106.45	124.341	93.2344	OK	123.137	108.788	-0.178748	-0.590853	0.40285	0.970921	no
XLOC_021763	Nfrkb	6.97168	9.68977	7.75846	6.96273	OK	8.33073	7.3606	-0.178619	-0.518351	0.45705	0.984994	no
XLOC_022799	Zic1	0.501969	0.870823	0.581487	0.631569	NOTEST	0.686396	0.606528	-0.178468	0	1	1	no
XLOC_019641	Pak4	25.2386	21.2409	21.7303	19.3437	OK	23.2398	20.537	-0.178369	-0.547921	0.43825	0.980284	no
XLOC_017368	Gfpt1	4.282	3.74629	3.45304	3.64236	OK	4.01414	3.5477	-0.178208	-0.467571	0.5025	0.984994	no
XLOC_019139	Prkcb	81.743	50.0196	60.408	56.0494	OK	65.8813	58.2287	-0.178139	-0.652578	0.3502	0.962227	no
XLOC_019462	Ehd2	1.17362	1.33693	0.811994	1.40711	OK	1.25527	1.10955	-0.178025	-0.201707	0.7662	0.997713	no
XLOC_008307	Slc15a2	20.4323	21.2967	18.8669	18.0187	OK	20.8645	18.4428	-0.177987	-0.310359	0.6447	0.995528	no
XLOC_017280	Grid2	12.8234	9.55753	8.97928	10.8045	OK	11.1905	9.89189	-0.177953	-0.479872	0.509	0.984994	no
XLOC_000109	Tmeff2	29.2456	33.6965	26.6187	29.0235	OK	31.471	27.8211	-0.177845	-0.627586	0.3722	0.966358	no
XLOC_012354	Tlk1	7.51306	11.1257	7.16621	9.31179	OK	9.31937	8.239	-0.177763	-0.510247	0.4656	0.984994	no
XLOC_015840	Stim2	30.3736	20.1998	21.0906	23.6205	OK	25.2867	22.3556	-0.177743	-0.615557	0.37915	0.966361	no
XLOC_008028	Cggbp1	25.8167	24.6981	21.9376	22.7241	OK	25.2574	22.3309	-0.177667	-0.61871	0.3837	0.967663	no
XLOC_008187	Med15	34.1642	27.9259	30.41	24.4872	OK	31.045	27.4486	-0.177631	-0.595908	0.39405	0.968332	no
XLOC_020752	Map1s	64.3321	60.93	61.6518	49.1001	OK	62.631	55.3759	-0.177619	-0.632462	0.3632	0.965099	no
XLOC_018101	Bms1	10.295	10.4901	8.85763	9.52029	OK	10.3926	9.18896	-0.17758	-0.503503	0.4714	0.984994	no
XLOC_007791	1810013L24Rik	4.18121	5.18753	3.35959	4.92513	OK	4.68437	4.14236	-0.177402	-0.405651	0.5656	0.994252	no
XLOC_011691	Galk2	13.497	12.9301	13.0909	10.2787	OK	13.2135	11.6848	-0.17738	-0.489774	0.48515	0.984994	no
XLOC_002486	Ap1b1	28.5844	25.2733	23.3208	24.3066	OK	26.9289	23.8137	-0.177362	-0.620278	0.3745	0.966361	no
XLOC_010243	Cpt1a	14.5928	13.6222	11.29	13.6633	OK	14.1075	12.4767	-0.177229	-0.562116	0.42235	0.974826	no
XLOC_018581	Paf1	68.5176	69.171	64.2795	57.515	OK	68.8443	60.8972	-0.17696	-0.620893	0.37385	0.966358	no
XLOC_016822	Vps33a	29.2642	25.8979	23.169	25.6282	OK	27.581	24.3986	-0.176878	-0.615326	0.3856	0.967663	no
XLOC_006737	Dleu7	13.5581	15.2216	12.9264	12.5336	OK	14.3899	12.73	-0.176822	-0.400532	0.56255	0.993723	no
XLOC_007553	Tob2	16.1316	13.4212	12.855	13.2895	OK	14.7764	13.0722	-0.176792	-0.541909	0.44295	0.980443	no
XLOC_020230	Rnf141	18.9852	15.1875	14.1195	16.1134	OK	17.0863	15.1164	-0.176726	-0.327155	0.64935	0.995528	no
XLOC_019678	Proser3	4.9605	4.38306	5.20701	3.05947	OK	4.67178	4.13324	-0.176701	-0.333201	0.6402	0.995528	no
XLOC_000154	Abi2	40.1413	25.5243	28.2269	29.869	OK	32.8328	29.048	-0.1767	-0.639274	0.366	0.965099	no
XLOC_020748	Rab3a	27.319	27.3941	23.8516	24.5557	OK	27.3566	24.2037	-0.176661	-0.410546	0.5546	0.992975	no
XLOC_013626	Ankrd13c	29.4082	24.1867	21.494	25.927	OK	26.7975	23.7105	-0.17657	-0.567581	0.42575	0.976549	no
XLOC_021671	Ccdc82	2.38771	2.21493	1.79	2.28246	OK	2.30132	2.03623	-0.176558	-0.337145	0.63145	0.995528	no
XLOC_009253	Rhbdl1	14.4678	12.0593	12.4396	11.0323	OK	13.2636	11.7359	-0.176536	-0.372533	0.60245	0.995528	no
XLOC_004198	Prpsap1	132.166	143.812	122.965	121.238	OK	137.989	122.102	-0.176472	-0.648543	0.3482	0.960823	no
XLOC_005968	Ppwd1	1.96655	1.76419	1.55489	1.74632	OK	1.86537	1.6506	-0.17647	-0.176222	0.80325	0.997713	no
XLOC_010324	2700081O15Rik	7.53015	9.09835	7.70806	7.00636	OK	8.31425	7.35721	-0.176427	-0.15607	0.8201	0.997713	no
XLOC_007465	Nrbp2	17.3955	18.6285	19.2599	12.6175	OK	18.012	15.9387	-0.176426	-0.548093	0.44325	0.980443	no
XLOC_016451	Ctbp1	306.769	296.617	271.286	262.657	OK	301.693	266.971	-0.176396	-0.646867	0.3614	0.965099	no
XLOC_005481	Depdc1b	15.2685	13.5247	11.6967	13.7849	OK	14.3966	12.7408	-0.176275	-0.472079	0.5025	0.984994	no
XLOC_013231	Serpini1	1.80184	2.35149	1.80552	1.87047	OK	2.07666	1.838	-0.176133	-0.30543	0.66595	0.995528	no
XLOC_015054	Mrpl50	42.7304	44.4091	38.779	38.346	OK	43.5698	38.5625	-0.176129	-0.590111	0.4047	0.972033	no
XLOC_017767	Zc3hav1l	0.976786	1.28098	1.28903	0.7093	OK	1.12888	0.999166	-0.176098	-0.291135	0.67255	0.995528	no
XLOC_016862	Gtf2ird1	16.7916	14.4229	13.0077	14.6201	OK	15.6072	13.8139	-0.176092	-0.51531	0.46365	0.984994	no
XLOC_002583	Ccnjl	4.4312	4.10829	3.69586	3.86338	OK	4.26975	3.77962	-0.175911	-0.318701	0.6439	0.995528	no
XLOC_008415	Chmp2b	46.0361	58.0629	41.6539	50.5025	OK	52.0495	46.0782	-0.175799	-0.585202	0.40975	0.973162	no
XLOC_017000	Ubl3	165.53	149.656	131.715	147.328	OK	157.593	139.521	-0.175715	-0.650122	0.3507	0.962621	no
XLOC_007114	Xpnpep3	2.71556	1.23837	2.20591	1.29468	OK	1.97697	1.7503	-0.175689	-0.263139	0.7005	0.995528	no
XLOC_002845	Rnf167	74.4174	81.5512	69.2949	68.7914	OK	77.9843	69.0432	-0.175685	-0.602556	0.38835	0.967663	no
XLOC_009647	Dhx57	4.4348	7.44128	3.91839	6.59627	OK	5.93804	5.25733	-0.175657	-0.409307	0.5707	0.994662	no
XLOC_020315	Asphd1	0.731037	0.811297	0.805935	0.559666	NOTEST	0.771167	0.6828	-0.175579	0	1	1	no
XLOC_002101	Reep3	40.5677	34.232	35.6986	30.5378	OK	37.3998	33.1182	-0.175407	-0.648443	0.358	0.964256	no
XLOC_004226	Nptx1	1.24628	1.17128	1.05143	1.0895	OK	1.20878	1.07046	-0.175314	-0.253743	0.719	0.995528	no
XLOC_007974	Zbtb20	54.1044	67.2253	58.7822	48.6667	OK	60.6649	53.7244	-0.175282	-0.492456	0.4859	0.984994	no
XLOC_005939	Tnpo1	4.08174	3.96052	3.57056	3.55168	OK	4.02113	3.56112	-0.175269	-0.428882	0.5336	0.989553	no
XLOC_022388	Zfp558	2.5153	1.69932	1.67456	2.05815	OK	2.10731	1.86635	-0.175181	-0.32515	0.64715	0.995528	no
XLOC_021927	Arhgap20	3.54641	3.28589	3.55875	2.49289	OK	3.41615	3.02582	-0.175044	-0.434849	0.53495	0.989553	no
XLOC_006772	Nefm	7.32624	8.50103	6.93209	7.08681	OK	7.91364	7.00945	-0.17504	-0.328135	0.6393	0.995528	no
XLOC_008790	Rxrb	43.9174	46.4964	43.9916	36.102	OK	45.2069	40.0468	-0.174858	-0.596837	0.39595	0.969166	no
XLOC_011000	Hspa12a	1.23789	0.824181	0.984353	0.842453	OK	1.03103	0.913403	-0.174769	-0.253332	0.7189	0.995528	no
XLOC_012858	Sox12	28.2874	26.7658	28.0577	20.7156	OK	27.5266	24.3867	-0.174733	-0.612405	0.391	0.968332	no
XLOC_004753	Trib2	160.492	115.559	131.149	113.423	OK	138.025	122.286	-0.174673	-0.650023	0.35245	0.962621	no
XLOC_023287	Msn	26.0733	23.3038	22.6983	21.0497	OK	24.6886	21.874	-0.174627	-0.60991	0.3845	0.967663	no
XLOC_017926	Kcmf1	32.5377	35.8942	29.8557	30.7791	OK	34.2159	30.3174	-0.174521	-0.596215	0.39665	0.969771	no
XLOC_014226	Rbm12b1	1.29264	1.66158	0.985667	1.632	OK	1.47711	1.30883	-0.174496	-0.22939	0.7467	0.997696	no
XLOC_005531	Wdr37	7.19709	7.58378	5.73352	7.36349	OK	7.39043	6.54851	-0.174493	-0.489155	0.4786	0.984994	no
XLOC_002612	Zfp62	7.24101	9.16134	7.07461	7.46014	OK	8.20118	7.26737	-0.174397	-0.519483	0.46255	0.984994	no
XLOC_007217	Prpf40b	25.6848	25.7406	22.9278	22.6425	OK	25.7127	22.7852	-0.174385	-0.562996	0.42165	0.97457	no
XLOC_000459	Nmnat2	35.566	22.3057	26.9416	24.3415	OK	28.9359	25.6416	-0.174374	-0.633299	0.37235	0.966358	no
XLOC_007827	Top3b	16.4978	18.0698	14.9108	15.7234	OK	17.2838	15.3171	-0.174276	-0.533003	0.4522	0.983833	no
